measurement.ID,sites.sitename,plot.name,stand.age,dominant.life.form,dominant.veg,scientific.name,veg.notes,variable.name,date,date.loc,start.date,start.date.loc,end.date,end.date.loc,mean,original.units,mean.in.original.units,C.conversion.factor,n,sd,se,lower95CI,upper95CI,area.sampled,notes,method.ID,allometry_1,allometry_2,min.dbh,depth,covariate_1,coV_1.value,covariate_2,coV_2.value,conflicts,R.group,S.group,D.group,D.precedence,conflict.type,D.precedence.measurement.ID,conflicts.notes,citation.ID,loaded.from,data.location.within.source,source.notes,measurement.ID.v1,loaded.by,checked.ori.pub,ForC.investigator,required.citations,flag.suspicious
35850,Sokolov,regrowth stand regenerating via spontaneous natural regeneration established around 1992 38,10,woody,NAC,NA,NA,organic.layer_OM,2002,8,NA,9,NA,9,5.7,NAC,NAC,NA,1,NA,NA,NA,NA,0.005,Biomass allometries: direct-harvest. 6 sample(s) per plot.,NA,NAC,NA,NAC,NAC,min.diameter,0,,NA,I,NA,NA,NA,NA,NA,NA,NA,Frouz_2008_ibsd,Cook-Patton_2020_mcap,Digitized,"GROA measurement.id #5155, site.id #3800",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35851,Sokolov,regrowth stand regenerating via spontaneous natural regeneration established around 1987 18,15,woody,NAC,NA,NA,organic.layer_OM,2002,8,NA,9,NA,9,5.8,NAC,NAC,NA,1,NA,NA,NA,NA,0.005,Biomass allometries: direct-harvest. 6 sample(s) per plot.,NA,NAC,NA,NAC,NAC,min.diameter,0,,NA,I,NA,NA,NA,NA,NA,NA,NA,Frouz_2008_ibsd,Cook-Patton_2020_mcap,Digitized,"GROA measurement.id #5160, site.id #3800",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35852,Sokolov,regrowth stand regenerating via spontaneous natural regeneration established around 1988 74,14,woody,NAC,NA,NA,organic.layer_OM,2002,8,NA,9,NA,9,6.2,NAC,NAC,NA,1,NA,NA,NA,NA,0.005,Biomass allometries: direct-harvest. 6 sample(s) per plot.,NA,NAC,NA,NAC,NAC,min.diameter,0,,NA,I,NA,NA,NA,NA,NA,NA,NA,Frouz_2008_ibsd,Cook-Patton_2020_mcap,Digitized,"GROA measurement.id #5159, site.id #3800",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35853,Sokolov,regrowth stand regenerating via spontaneous natural regeneration established around 1972 14,30,woody,NAC,NA,NA,organic.layer_OM,2002,8,NA,9,NA,9,6.4,NAC,NAC,NA,1,NA,NA,NA,NA,0.005,Biomass allometries: direct-harvest. 6 sample(s) per plot.,NA,NAC,NA,NAC,NAC,min.diameter,0,,NA,I,NA,NA,NA,NA,NA,NA,NA,Frouz_2008_ibsd,Cook-Patton_2020_mcap,Digitized,"GROA measurement.id #5183, site.id #3800",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35854,Sokolov,regrowth stand regenerating via spontaneous natural regeneration established around 1985 14,17,woody,NAC,NA,NA,organic.layer_OM,2002,8,NA,9,NA,9,6.9,NAC,NAC,NA,1,NA,NA,NA,NA,0.005,Biomass allometries: direct-harvest. 6 sample(s) per plot.,NA,NAC,NA,NAC,NAC,min.diameter,0,,NA,I,NA,NA,NA,NA,NA,NA,NA,Frouz_2008_ibsd,Cook-Patton_2020_mcap,Digitized,"GROA measurement.id #5161, site.id #3800",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35855,Sokolov,regrowth stand regenerating via spontaneous natural regeneration established around 1972 15,30,woody,NAC,NA,NA,organic.layer_OM,2002,8,NA,9,NA,9,7.2,NAC,NAC,NA,1,NA,NA,NA,NA,0.005,Biomass allometries: direct-harvest. 6 sample(s) per plot.,NA,NAC,NA,NAC,NAC,min.diameter,0,,NA,I,NA,NA,NA,NA,NA,NA,NA,Frouz_2008_ibsd,Cook-Patton_2020_mcap,Digitized,"GROA measurement.id #5184, site.id #3800",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35856,Sokolov,regrowth stand regenerating via spontaneous natural regeneration established around 1987 17,15,woody,NAC,NA,NA,organic.layer_OM,2002,8,NA,9,NA,9,7.3,NAC,NAC,NA,1,NA,NA,NA,NA,0.005,Biomass allometries: direct-harvest. 6 sample(s) per plot.,NA,NAC,NA,NAC,NAC,min.diameter,0,,NA,I,NA,NA,NA,NA,NA,NA,NA,Frouz_2008_ibsd,Cook-Patton_2020_mcap,Digitized,"GROA measurement.id #5158, site.id #3800",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35857,Sokolov,regrowth stand regenerating via spontaneous natural regeneration established around 1984 29,18,woody,NAC,NA,NA,organic.layer_OM,2002,8,NA,9,NA,9,7.4,NAC,NAC,NA,1,NA,NA,NA,NA,0.005,Biomass allometries: direct-harvest. 6 sample(s) per plot.,NA,NAC,NA,NAC,NAC,min.diameter,0,,NA,I,NA,NA,NA,NA,NA,NA,NA,Frouz_2008_ibsd,Cook-Patton_2020_mcap,Digitized,"GROA measurement.id #5162, site.id #3800",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35858,Sokolov,regrowth stand regenerating via spontaneous natural regeneration established around 1979 19,23,woody,NAC,NA,NA,organic.layer_OM,2002,8,NA,9,NA,9,7.5,NAC,NAC,NA,1,NA,NA,NA,NA,0.005,Biomass allometries: direct-harvest. 6 sample(s) per plot.,NA,NAC,NA,NAC,NAC,min.diameter,0,,NA,I,NA,NA,NA,NA,NA,NA,NA,Frouz_2008_ibsd,Cook-Patton_2020_mcap,Digitized,"GROA measurement.id #5174, site.id #3800",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35859,Sokolov,regrowth stand regenerating via spontaneous natural regeneration established around 1988 73,14,woody,NAC,NA,NA,organic.layer_OM,2002,8,NA,9,NA,9,8.3,NAC,NAC,NA,1,NA,NA,NA,NA,0.005,Biomass allometries: direct-harvest. 6 sample(s) per plot.,NA,NAC,NA,NAC,NAC,min.diameter,0,,NA,I,NA,NA,NA,NA,NA,NA,NA,Frouz_2008_ibsd,Cook-Patton_2020_mcap,Digitized,"GROA measurement.id #5157, site.id #3800",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35860,Sokolov,regrowth stand regenerating via spontaneous natural regeneration established around 1985 15,17,woody,NAC,NA,NA,organic.layer_OM,2002,8,NA,9,NA,9,9.2,NAC,NAC,NA,1,NA,NA,NA,NA,0.005,Biomass allometries: direct-harvest. 6 sample(s) per plot.,NA,NAC,NA,NAC,NAC,min.diameter,0,,NA,I,NA,NA,NA,NA,NA,NA,NA,Frouz_2008_ibsd,Cook-Patton_2020_mcap,Digitized,"GROA measurement.id #5163, site.id #3800",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35861,Sokolov,regrowth stand regenerating via spontaneous natural regeneration established around 1980 23,22,woody,NAC,NA,NA,organic.layer_OM,2002,8,NA,9,NA,9,9.2,NAC,NAC,NA,1,NA,NA,NA,NA,0.005,Biomass allometries: direct-harvest. 6 sample(s) per plot.,NA,NAC,NA,NAC,NAC,min.diameter,0,,NA,I,NA,NA,NA,NA,NA,NA,NA,Frouz_2008_ibsd,Cook-Patton_2020_mcap,Digitized,"GROA measurement.id #5164, site.id #3800",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35862,Sokolov,regrowth stand regenerating via spontaneous natural regeneration established around 1961 5,41,woody,NAC,NA,NA,organic.layer_OM,2002,8,NA,9,NA,9,9.2,NAC,NAC,NA,1,NA,NA,NA,NA,0.005,Biomass allometries: direct-harvest. 6 sample(s) per plot.,NA,NAC,NA,NAC,NAC,min.diameter,0,,NA,I,NA,NA,NA,NA,NA,NA,NA,Frouz_2008_ibsd,Cook-Patton_2020_mcap,Digitized,"GROA measurement.id #5187, site.id #3800",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35863,Sokolov,regrowth stand regenerating via spontaneous natural regeneration established around 1979 17,23,woody,NAC,NA,NA,organic.layer_OM,2002,8,NA,9,NA,9,10.8,NAC,NAC,NA,1,NA,NA,NA,NA,0.005,Biomass allometries: direct-harvest. 6 sample(s) per plot.,NA,NAC,NA,NAC,NAC,min.diameter,0,,NA,I,NA,NA,NA,NA,NA,NA,NA,Frouz_2008_ibsd,Cook-Patton_2020_mcap,Digitized,"GROA measurement.id #5165, site.id #3800",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35864,Sokolov,regrowth stand regenerating via spontaneous natural regeneration established around 1988 72,14,woody,NAC,NA,NA,organic.layer_OM,2002,8,NA,9,NA,9,14,NAC,NAC,NA,1,NA,NA,NA,NA,0.005,Biomass allometries: direct-harvest. 6 sample(s) per plot.,NA,NAC,NA,NAC,NAC,min.diameter,0,,NA,I,NA,NA,NA,NA,NA,NA,NA,Frouz_2008_ibsd,Cook-Patton_2020_mcap,Digitized,"GROA measurement.id #5156, site.id #3800",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35865,Sokolov,regrowth stand regenerating via spontaneous natural regeneration established around 1979 18,23,woody,NAC,NA,NA,organic.layer_OM,2002,8,NA,9,NA,9,14.6,NAC,NAC,NA,1,NA,NA,NA,NA,0.005,Biomass allometries: direct-harvest. 6 sample(s) per plot.,NA,NAC,NA,NAC,NAC,min.diameter,0,,NA,I,NA,NA,NA,NA,NA,NA,NA,Frouz_2008_ibsd,Cook-Patton_2020_mcap,Digitized,"GROA measurement.id #5166, site.id #3800",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35868,Wildfire-regenerating Jack Pine Chronosequence 2,Forest recovery following wildfire,2,woody,2TEN,NA,NAC,O.horizon_C,2002,8,NA,9,NA,9,1.4,NA,NA,NI,1,NA,0.5,NA,NA,0.0294,Biomass allometries: site-specific-harvest. 4 sample(s) per plot.,NA,NAC,NA,NAC,NAC,min.diameter,5,,NA,I,NA,NA,NA,NA,NA,NA,NA,Rothstein_2004_laro,Cook-Patton_2020_mcap,Table 2,"GROA measurement.id #5850, site.id #3815",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35869,Wildfire-regenerating Jack Pine Chronosequence 2,Forest recovery following wildfire,2,woody,2TEN,NA,NAC,biomass_ag_understory_OM,2002,8,NA,9,NA,9,2.4,Mg C ha-1,1.2,0.5,1,NA,0.1,NA,NA,0.0294,Biomass allometries: direct-harvest. 2 sample(s) per plot.,NA,NAC,NA,NAC,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Rothstein_2004_laro,Cook-Patton_2020_mcap,Table 2,"GROA measurement.id #5851, site.id #3815",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35871,Lianjiabian Forest Farm chronosequence 3,regrowth stand regenerating via spontaneous natural regeneration established around 2001 5,11,woody,NAC,NA,NA,biomass_ag_OM,2012,8,NA,9,NA,9,0.7,NAC,NAC,NA,3,NA,NA,NA,NA,0.12,Biomass allometries: forest type-specific. 1 sample(s) per plot.,NA,NAC,NA,NA,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Wang_2016_doec,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #367, site.id #3816",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35872,Lianjiabian Forest Farm chronosequence 3,regrowth stand regenerating via spontaneous natural regeneration established around 1996 4,16,woody,NAC,NA,NA,biomass_ag_OM,2012,8,NA,9,NA,9,1.5,NAC,NAC,NA,3,NA,NA,NA,NA,0.12,Biomass allometries: forest type-specific. 1 sample(s) per plot.,NA,NAC,NA,NA,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Wang_2016_doec,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #368, site.id #3816",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35873,Lianjiabian Forest Farm chronosequence 3,regrowth stand regenerating via spontaneous natural regeneration established around 1990 4,22,woody,NAC,NA,NA,biomass_ag_OM,2012,8,NA,9,NA,9,1.3,NAC,NAC,NA,3,NA,NA,NA,NA,0.12,Biomass allometries: forest type-specific. 1 sample(s) per plot.,NA,NAC,NA,NA,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Wang_2016_doec,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #369, site.id #3816",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35874,Lianjiabian Forest Farm chronosequence 3,regrowth stand regenerating via spontaneous natural regeneration established around 1985 2,27,woody,NAC,NA,NA,biomass_ag_OM,2012,8,NA,9,NA,9,1.7,NAC,NAC,NA,3,NA,NA,NA,NA,0.12,Biomass allometries: forest type-specific. 1 sample(s) per plot.,NA,NAC,NA,NA,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Wang_2016_doec,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #370, site.id #3816",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35875,Lianjiabian Forest Farm chronosequence 3,regrowth stand regenerating via spontaneous natural regeneration established around 1952 1,60,woody,NAC,NA,NA,biomass_ag_OM,2012,8,NA,9,NA,9,22.5,NAC,NAC,NA,3,NA,NA,NA,NA,0.12,Biomass allometries: forest type-specific. 1 sample(s) per plot.,NA,NAC,NA,NA,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Wang_2016_doec,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #371, site.id #3816",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35876,Lianjiabian Forest Farm chronosequence 3,regrowth stand regenerating via spontaneous natural regeneration established around 1912,100,woody,NAC,NA,NA,biomass_ag_OM,2012,8,NA,9,NA,9,25.2,NAC,NAC,NA,3,NA,NA,NA,NA,0.12,Biomass allometries: forest type-specific. 1 sample(s) per plot.,NA,NAC,NA,NA,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Wang_2016_doec,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #372, site.id #3816",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35877,Lianjiabian Forest Farm chronosequence 3,regrowth stand regenerating via spontaneous natural regeneration established around 2001 5,11,woody,NAC,NA,NA,biomass_root_OM,2012,8,NA,9,NA,9,1.1,NAC,NAC,NA,3,NA,NA,NA,NA,0.12,Biomass allometries: forest type-specific. 1 sample(s) per plot.,NA,NAC,NA,NAC,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Wang_2016_doec,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #374, site.id #3816",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35878,Lianjiabian Forest Farm chronosequence 3,regrowth stand regenerating via spontaneous natural regeneration established around 1996 4,16,woody,NAC,NA,NA,biomass_root_OM,2012,8,NA,9,NA,9,1.7,NAC,NAC,NA,3,NA,NA,NA,NA,0.12,Biomass allometries: forest type-specific. 1 sample(s) per plot.,NA,NAC,NA,NAC,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Wang_2016_doec,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #375, site.id #3816",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35879,Lianjiabian Forest Farm chronosequence 3,regrowth stand regenerating via spontaneous natural regeneration established around 1990 4,22,woody,NAC,NA,NA,biomass_root_OM,2012,8,NA,9,NA,9,2.5,NAC,NAC,NA,3,NA,NA,NA,NA,0.12,Biomass allometries: forest type-specific. 1 sample(s) per plot.,NA,NAC,NA,NAC,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Wang_2016_doec,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #376, site.id #3816",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35880,Lianjiabian Forest Farm chronosequence 3,regrowth stand regenerating via spontaneous natural regeneration established around 1985 2,27,woody,NAC,NA,NA,biomass_root_OM,2012,8,NA,9,NA,9,2.8,NAC,NAC,NA,3,NA,NA,NA,NA,0.12,Biomass allometries: forest type-specific. 1 sample(s) per plot.,NA,NAC,NA,NAC,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Wang_2016_doec,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #377, site.id #3816",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35881,Lianjiabian Forest Farm chronosequence 3,regrowth stand regenerating via spontaneous natural regeneration established around 1952 1,60,woody,NAC,NA,NA,biomass_root_OM,2012,8,NA,9,NA,9,4,NAC,NAC,NA,3,NA,NA,NA,NA,0.12,Biomass allometries: forest type-specific. 1 sample(s) per plot.,NA,NAC,NA,NAC,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Wang_2016_doec,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #378, site.id #3816",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35882,Lianjiabian Forest Farm chronosequence 3,regrowth stand regenerating via spontaneous natural regeneration established around 1912,100,woody,NAC,NA,NA,biomass_root_OM,2012,8,NA,9,NA,9,5.1,NAC,NAC,NA,3,NA,NA,NA,NA,0.12,Biomass allometries: forest type-specific. 1 sample(s) per plot.,NA,NAC,NA,NAC,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Wang_2016_doec,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #379, site.id #3816",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35883,Luquillo Experimental Forest,regrowth stand regenerating via spontaneous natural regeneration established around 1976 5,12,woody,NAC,NA,NA,biomass_ag_OM,1988,8,NA,9,NA,9,35.6,NAC,NAC,NA,4,NA,NA,NA,NA,0.16,Biomass allometries: biome-specific.,NA,NAC,NA,4,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Cuevas_1991_aabo,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #3835, site.id #100",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35885,Luquillo Experimental Forest,regrowth stand regenerating via spontaneous natural regeneration established around 1976 5,12,woody,NAC,NA,NA,organic.layer_OM,1988,8,NA,9,NA,9,11.9,NAC,NAC,NA,4,NA,NA,NA,NA,0.16,Biomass allometries: direct-harvest.,NA,NAC,NA,NAC,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Cuevas_1991_aabo,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #3836, site.id #100",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35887,Kambja,regrowth stand regenerating via spontaneous natural regeneration established around 1996 5,8,woody,2TDB,NA,Betula pendula,biomass_ag_OM,2004,8,NA,9,NA,9,31.2,NAC,NAC,NA,1,NA,NA,NA,NA,0.03,Biomass allometries: site-specific harvest.,NA,NAC,NA,NA,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Aosaar_2016_bpan,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #811, site.id #2039",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35889,Kambja,regrowth stand regenerating via spontaneous natural regeneration established around 1996 5,9,woody,2TDB,NA,Betula pendula,biomass_ag_OM,2005,8,NA,9,NA,9,36.4,NAC,NAC,NA,1,NA,NA,NA,NA,0.03,Biomass allometries: site-specific harvest.,NA,NAC,NA,NA,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Aosaar_2016_bpan,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #814, site.id #2039",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35891,Kambja,regrowth stand regenerating via spontaneous natural regeneration established around 1996 5,10,woody,2TDB,NA,Betula pendula,biomass_ag_OM,2006,8,NA,9,NA,9,43.2,NAC,NAC,NA,1,NA,NA,NA,NA,0.03,Biomass allometries: site-specific harvest.,NA,NAC,NA,NA,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Aosaar_2016_bpan,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #816, site.id #2039",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35893,Kambja,regrowth stand regenerating via spontaneous natural regeneration established around 1996 5,11,woody,2TDB,NA,Betula pendula,biomass_ag_OM,2007,8,NA,9,NA,9,51.3,NAC,NAC,NA,1,NA,NA,NA,NA,0.03,Biomass allometries: site-specific harvest.,NA,NAC,NA,NA,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Aosaar_2016_bpan,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #821, site.id #2039",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35895,Kambja,regrowth stand regenerating via spontaneous natural regeneration established around 1996 5,12,woody,2TDB,NA,Betula pendula,biomass_ag_OM,2008,8,NA,9,NA,9,61.6,NAC,NAC,NA,1,NA,NA,NA,NA,0.03,Biomass allometries: site-specific harvest.,NA,NAC,NA,NA,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Aosaar_2016_bpan,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #822, site.id #2039",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35897,Kambja,regrowth stand regenerating via spontaneous natural regeneration established around 1996 5,13,woody,2TDB,NA,Betula pendula,biomass_ag_OM,2009,8,NA,9,NA,9,67.7,NAC,NAC,NA,1,NA,NA,NA,NA,0.03,Biomass allometries: site-specific harvest.,NA,NAC,NA,NA,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Aosaar_2016_bpan,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #823, site.id #2039",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35899,Kambja,regrowth stand regenerating via spontaneous natural regeneration established around 1996 5,14,woody,2TDB,NA,Betula pendula,biomass_ag_OM,2010,8,NA,9,NA,9,74.7,NAC,NAC,NA,1,NA,NA,NA,NA,0.03,Biomass allometries: site-specific harvest.,NA,NAC,NA,NA,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Aosaar_2016_bpan,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #824, site.id #2039",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35901,Kambja,regrowth stand regenerating via spontaneous natural regeneration established around 1996 5,15,woody,2TDB,NA,Betula pendula,biomass_ag_OM,2011,8,NA,9,NA,9,84.4,NAC,NAC,NA,1,NA,NA,NA,NA,0.03,Biomass allometries: site-specific harvest.,NA,NAC,NA,NA,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Aosaar_2016_bpan,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #825, site.id #2039",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35903,Kambja,regrowth stand regenerating via spontaneous natural regeneration established around 1996 5,16,woody,2TDB,NA,Betula pendula,biomass_ag_OM,2012,8,NA,9,NA,9,91.6,NAC,NAC,NA,1,NA,NA,NA,NA,0.03,Biomass allometries: site-specific harvest.,NA,NAC,NA,NA,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Aosaar_2016_bpan,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #826, site.id #2039",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35905,Kambja,regrowth stand regenerating via spontaneous natural regeneration established around 1996 5,17,woody,2TDB,NA,Betula pendula,biomass_ag_OM,2013,8,NA,9,NA,9,96.5,NAC,NAC,NA,1,NA,NA,NA,NA,0.03,Biomass allometries: site-specific harvest.,NA,NAC,NA,NA,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Aosaar_2016_bpan,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #827, site.id #2039",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35907,Kambja,regrowth stand regenerating via spontaneous natural regeneration established around 1996 5,10,woody,2TDB,NA,Betula pendula,biomass_root_OM,2006,8,NA,9,NA,9,2.32,NAC,NAC,NA,1,NA,NA,NA,NA,0.03,Biomass allometries: R:S.,NA,NAC,NA,NAC,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Aosaar_2016_bpan,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #818, site.id #2039",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35909,Kambja,regrowth stand regenerating via spontaneous natural regeneration established around 1996 5,10,woody,2TDB,NA,Betula pendula,biomass_ag_understory_OM,2006,8,NA,9,NA,9,0.12,NAC,NAC,NA,1,NA,NA,NA,NA,0.03,Biomass allometries: direct harvest.,NA,NAC,NA,NAC,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Aosaar_2016_bpan,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #819, site.id #2039",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35911,Kambja,regrowth stand regenerating via spontaneous natural regeneration established around 1996 5,10,woody,2TDB,NA,Betula pendula,organic.layer_OM,2006,8,NA,9,NA,9,2.67,NAC,NAC,NA,1,NA,NA,NA,NA,0.03,Biomass allometries: direct harvest.,NA,NAC,NA,NAC,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Aosaar_2016_bpan,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #817, site.id #2039",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
35913,Kambja,regrowth stand regenerating via spontaneous natural regeneration established around 1996 5,9,woody,2TDB,NA,Betula pendula,organic.layer_OM,2005,8,NA,9,NA,9,2.77,NAC,NAC,NA,1,NA,NA,NA,NA,0.03,Biomass allometries: direct harvest.,NA,NAC,NA,NAC,NAC,,NA,,NA,I,NA,NA,NA,NA,NA,NA,NA,Aosaar_2016_bpan,Cook-Patton_2020_mcap,NAC,"GROA measurement.id #815, site.id #2039",NA,R script by Valentine Herrmann,1,Dr. Susan Cook-Patton,"[Cook-Patton database citation, in ForC format]",0
